Date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District_of_Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New_Hampshire,New_Jersey,New_Mexico,New_York,North_Carolina,North_Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode_Island,South_Carolina,South_Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West_Virginia,Wisconsin,Wyoming
20170719,0,0,1,3,11,1,1,0,0,9,1,0,1,2,1,0,2,1,0,0,2,0,2,2,1,1,1,0,1,0,0,1,6,2,0,4,1,1,2,0,3,0,7,10,1,0,3,0,1,1,1
20170720,3,1,4,1,10,4,0,0,0,8,6,1,1,4,1,1,1,0,1,0,4,1,0,0,2,1,2,1,1,0,1,1,4,4,1,7,2,1,2,0,1,0,4,17,1,0,0,0,1,2,1
20170721,3,0,3,4,20,1,0,0,0,8,0,0,1,3,3,2,0,5,3,0,2,1,1,2,2,2,1,0,0,0,4,0,4,10,0,3,0,1,7,0,3,0,4,14,0,1,5,2,1,2,2
20170722,1,1,3,1,13,1,1,0,0,14,6,0,0,7,3,2,1,0,1,1,2,2,6,0,0,3,1,2,1,0,1,2,5,4,0,1,1,1,3,0,2,0,4,8,0,0,3,0,1,4,0
20170723,3,0,2,0,14,1,0,1,0,6,5,0,1,3,4,1,1,3,3,0,1,3,4,2,2,3,2,4,0,0,3,0,2,2,0,3,1,2,6,0,4,1,9,6,2,0,2,3,3,1,0
20170724,5,0,4,2,7,3,0,0,0,8,2,0,0,3,3,1,0,2,2,1,1,0,4,1,0,0,0,1,0,0,1,0,1,3,1,4,3,2,7,0,2,1,4,6,0,0,0,1,2,4,0
20170725,1,0,5,3,8,3,0,0,0,3,6,0,2,2,2,0,2,1,2,1,2,2,3,0,2,2,0,1,0,0,1,1,0,1,0,1,1,0,5,0,2,0,3,10,1,0,4,2,1,1,1
20170726,2,0,1,0,10,0,1,0,0,8,5,0,2,2,3,0,0,4,4,0,3,0,2,1,0,7,0,0,0,0,0,0,4,2,0,1,3,0,3,0,2,0,1,2,1,0,1,4,0,1,0
20170727,1,1,3,2,9,3,0,1,0,7,0,0,1,2,3,2,0,5,4,0,2,0,1,0,2,1,0,0,2,0,4,2,4,0,0,2,2,1,5,1,2,1,2,13,0,1,1,2,2,1,0
20170728,1,0,4,1,11,4,0,1,0,5,7,0,0,4,6,1,2,2,2,0,2,0,3,0,0,1,2,0,3,1,1,0,7,2,2,2,4,1,3,1,2,0,1,14,2,0,1,2,0,2,0
20170729,2,0,3,2,10,3,2,1,0,6,9,0,1,4,3,1,2,0,2,0,0,2,2,0,1,0,0,0,0,1,1,0,2,3,2,5,4,0,2,0,2,0,4,20,2,1,3,2,0,3,0
20170730,5,0,1,1,10,4,0,0,0,4,4,0,1,4,3,0,2,1,3,0,1,3,3,2,0,1,0,0,1,1,1,1,4,5,0,4,1,2,5,0,3,0,4,11,0,0,2,3,1,3,1
20170731,2,0,3,2,6,1,0,0,0,2,4,0,2,2,5,0,0,3,1,0,1,0,4,1,2,2,0,0,0,1,1,1,2,4,0,2,1,2,1,0,2,1,6,7,0,0,2,2,0,2,1
20170801,0,0,2,0,10,1,0,0,0,9,1,0,1,4,2,5,1,1,2,2,1,2,3,2,2,3,2,1,0,0,2,0,3,0,0,0,2,0,3,1,2,1,3,9,0,0,4,3,0,2,1
20170802,2,1,2,1,12,1,2,1,1,3,4,0,0,3,2,1,0,1,2,0,1,1,1,2,2,1,0,0,2,0,0,1,3,0,0,1,1,1,4,0,1,0,2,7,0,0,1,3,2,2,0
20170803,1,0,3,1,2,1,0,0,0,11,2,0,1,2,3,0,0,4,1,0,3,1,2,1,1,1,3,0,0,0,2,1,1,7,0,4,4,0,4,0,0,1,6,12,0,0,2,1,1,0,0
20170804,1,0,3,3,7,2,0,3,0,13,10,0,2,4,2,2,2,1,4,2,0,3,2,1,0,5,1,0,0,0,1,1,3,3,1,2,3,3,6,0,2,0,5,17,1,2,2,3,1,2,1
20170805,6,0,0,2,13,3,0,0,1,5,9,0,2,5,6,2,2,3,2,1,3,2,6,1,0,3,2,0,1,0,2,2,5,3,0,7,3,1,3,0,3,1,3,19,1,0,3,1,0,2,0
20170806,4,0,4,0,12,0,1,0,0,4,3,1,1,4,4,0,1,3,0,1,1,2,2,1,1,2,2,0,1,0,1,3,1,5,1,3,2,2,3,0,2,1,3,15,0,1,5,1,2,2,1
20170807,1,0,1,1,10,2,0,0,0,7,0,0,0,2,2,0,1,2,1,1,1,1,2,0,2,1,1,2,0,0,0,0,3,1,0,6,1,0,3,1,2,0,2,5,2,3,1,2,2,2,1
20170808,1,1,2,0,6,1,0,0,0,6,3,0,1,3,0,1,0,1,3,0,1,0,2,1,3,1,1,0,0,0,0,0,6,4,0,3,1,0,2,0,1,1,2,5,2,0,0,1,0,1,0
20170809,3,2,4,1,8,2,1,0,0,6,2,0,1,3,2,0,0,0,2,0,0,0,4,1,0,5,1,0,0,0,4,1,3,3,0,0,6,1,4,1,0,1,2,5,3,0,0,3,0,2,3
20170810,2,0,3,4,9,1,1,0,0,9,4,0,0,2,2,1,3,1,1,0,3,1,2,0,1,3,0,3,0,0,3,1,1,1,0,4,1,2,3,0,3,2,3,5,1,0,4,1,1,2,1
20170811,3,0,3,2,12,2,1,1,0,5,1,0,1,4,7,0,0,2,1,0,1,0,4,1,2,1,0,1,0,0,1,1,2,3,0,2,2,3,1,0,1,0,3,10,1,1,5,1,2,4,0
20170812,6,0,1,4,12,4,2,0,0,7,4,0,1,2,2,0,1,3,4,2,1,0,1,0,0,2,1,0,1,0,0,1,2,4,0,2,1,2,6,0,1,2,3,9,2,0,5,1,0,2,1
20170813,2,0,3,1,17,3,0,1,0,10,5,1,0,3,2,2,0,5,4,0,1,1,3,0,2,7,2,0,1,0,0,0,3,3,1,5,0,1,1,1,4,0,1,16,0,0,0,2,2,4,0
20170814,1,0,2,1,9,4,1,0,0,3,4,1,2,3,0,2,1,1,0,0,1,0,2,0,1,3,0,0,2,1,1,0,4,2,1,7,0,0,1,1,1,0,1,13,0,0,0,1,3,1,1
20170815,3,0,0,2,6,2,0,0,0,5,3,1,0,3,4,1,1,1,1,0,0,1,3,1,4,2,1,0,1,0,2,1,1,3,1,4,3,0,1,0,2,1,1,6,1,0,3,2,0,0,0
20170816,0,0,1,0,7,6,2,0,0,6,7,0,1,1,0,2,1,4,3,0,0,0,0,0,1,1,0,0,0,0,0,2,6,2,1,3,2,1,2,0,3,0,3,6,1,0,6,3,1,1,0
20170817,2,0,1,1,3,1,1,0,0,9,8,1,1,3,2,0,1,2,3,0,2,3,8,1,2,4,0,1,1,0,1,1,2,2,1,7,1,0,6,0,7,0,1,7,0,0,2,2,1,3,0
20170818,0,0,5,0,17,2,0,0,0,7,4,1,0,6,4,2,1,2,2,3,2,0,3,2,1,3,0,1,0,0,1,1,1,3,0,3,0,0,3,0,3,0,1,11,0,0,3,2,1,1,1
20170819,2,0,2,1,8,2,1,0,0,7,4,0,0,11,3,2,0,3,1,1,0,1,3,1,4,3,0,3,1,1,3,2,4,9,3,8,0,0,7,0,3,0,5,10,2,0,3,1,1,2,0
20170820,5,0,3,4,10,5,1,0,1,6,4,0,1,4,2,1,3,0,3,1,4,0,5,1,0,3,0,2,0,0,3,0,5,3,0,8,2,1,3,0,1,0,1,5,1,0,2,1,1,1,0
20170821,1,1,3,0,3,3,1,0,0,6,4,0,1,3,4,1,1,3,0,0,0,1,4,1,1,2,2,3,1,0,4,0,3,2,1,1,4,1,2,1,2,0,2,13,1,0,2,4,0,2,1
20170822,3,2,1,1,9,3,0,0,0,6,6,0,1,3,0,2,1,1,2,1,4,1,4,3,3,2,0,0,2,0,0,2,2,5,0,3,1,1,1,0,4,1,4,9,0,0,4,2,0,1,0
20170823,0,1,1,3,6,0,1,0,0,6,1,0,0,3,1,1,0,0,1,2,3,1,3,1,1,2,0,1,0,0,0,1,4,2,1,2,2,0,3,1,0,0,1,11,1,0,3,1,0,0,2
20170824,1,0,0,1,6,1,0,0,0,8,2,2,0,3,4,0,1,5,1,1,2,1,0,3,1,2,0,1,1,0,3,0,4,2,1,4,2,3,2,0,0,1,2,4,0,0,1,2,1,2,0
20170825,7,0,7,0,10,0,0,0,0,2,2,0,0,3,1,1,1,2,1,1,0,1,2,0,3,2,0,1,0,0,1,1,3,6,2,4,3,3,3,1,2,1,0,8,1,0,2,2,0,2,0
20170826,4,1,1,3,14,3,1,0,1,4,4,0,0,7,3,0,4,3,0,0,1,0,6,1,2,4,1,1,0,0,3,2,4,5,0,5,1,4,4,1,3,0,3,14,0,1,6,3,3,3,1
20170827,2,0,2,0,14,1,0,0,0,4,3,1,0,2,1,1,0,4,0,0,2,2,1,1,2,0,0,1,0,0,4,1,8,4,0,2,2,1,5,0,2,0,4,7,0,0,3,1,1,3,0
20170828,5,0,1,0,5,3,0,0,0,5,5,0,0,1,2,0,2,3,3,0,2,0,1,0,1,1,0,0,0,0,2,2,1,2,0,4,0,0,1,0,5,0,3,4,2,0,3,0,0,3,1
20170829,4,0,1,0,12,1,0,1,0,7,6,0,0,3,1,3,1,2,1,1,2,1,1,2,0,2,1,1,0,0,1,0,1,0,1,2,2,0,4,0,0,1,2,4,1,0,1,2,0,1,0
20170830,2,0,0,0,11,0,0,1,0,6,1,1,1,2,1,0,0,4,2,0,2,2,2,5,0,4,0,3,0,0,2,2,3,5,0,3,1,1,1,2,2,0,2,8,1,0,2,4,1,0,1
20170831,2,0,4,4,10,2,0,2,0,5,3,0,1,1,0,2,1,4,2,2,1,1,2,1,2,6,0,0,0,0,2,2,4,4,0,1,0,1,6,0,1,1,2,8,1,0,0,1,0,2,0
20170901,1,0,4,1,16,0,0,0,0,9,5,0,0,5,3,0,2,4,2,1,1,1,3,0,6,3,0,0,1,1,2,3,3,9,0,6,2,0,4,0,3,0,3,8,3,0,2,2,0,3,0
20170902,1,0,4,2,7,2,1,1,0,8,5,1,0,3,2,2,2,1,4,2,0,1,4,1,4,7,0,1,1,0,1,1,3,4,0,2,4,3,5,0,2,1,6,11,2,1,1,2,0,4,1
20170903,1,1,0,1,10,4,1,1,0,15,4,0,0,4,2,4,1,3,4,0,3,1,3,1,0,1,0,0,0,0,0,2,3,3,0,8,0,1,2,0,2,0,2,10,0,1,2,2,0,3,0
20170904,2,0,3,2,11,0,2,0,0,6,5,0,0,2,1,4,2,2,0,0,1,1,2,1,0,0,0,1,0,1,2,0,3,1,0,6,0,1,1,0,2,0,3,10,1,0,0,0,2,1,0
20170905,2,0,4,1,13,0,0,1,0,7,2,0,2,1,1,0,0,1,3,0,1,2,5,0,1,2,0,0,4,0,0,1,1,4,0,6,1,2,6,0,1,1,3,10,2,0,3,1,1,0,0
20170906,0,0,3,1,11,2,0,0,0,6,5,0,3,4,4,2,1,0,2,0,1,1,0,2,2,1,0,1,0,0,4,1,1,3,0,2,5,0,3,0,1,0,2,7,1,0,0,1,1,1,0
20170907,3,0,2,3,13,1,1,2,0,11,6,0,0,4,2,3,1,1,0,0,0,1,2,1,2,2,1,1,0,0,0,0,3,3,0,1,0,2,1,0,5,0,2,6,0,0,4,1,0,0,0
20170908,1,0,0,0,7,1,1,0,0,7,4,2,0,3,2,0,1,2,4,1,3,1,2,1,2,1,1,2,1,0,5,0,3,5,0,2,2,0,1,0,3,0,0,9,0,1,3,1,2,1,0
20170909,3,1,3,1,8,1,0,0,0,3,6,1,2,9,3,1,3,3,2,0,5,0,5,0,3,4,0,3,1,1,4,1,0,6,2,5,3,0,4,0,6,0,2,8,2,0,3,6,1,2,0
20170910,3,0,3,3,12,1,0,2,0,5,4,0,0,1,4,1,2,1,1,2,1,2,5,2,1,2,2,0,0,2,4,2,5,1,0,1,2,1,2,0,0,0,3,9,1,0,4,2,0,2,1
20170911,0,0,1,0,5,1,1,0,0,4,0,0,0,5,3,1,5,4,0,1,1,2,0,3,1,6,1,0,2,0,2,2,3,5,0,3,0,0,1,0,4,0,1,6,1,0,2,0,1,2,0
20170912,4,0,4,0,10,2,0,0,0,5,5,0,1,1,0,1,3,0,0,2,0,0,5,0,3,1,2,1,1,0,0,0,4,3,0,2,1,1,3,0,0,2,3,5,1,0,2,1,1,1,2
20170913,3,1,2,0,5,5,0,1,0,2,5,0,0,3,0,1,1,3,1,0,1,1,4,0,1,1,1,0,2,2,1,1,4,5,1,3,2,1,4,0,2,2,0,7,1,1,2,2,1,1,0
20170914,2,1,2,1,8,5,2,1,0,4,5,0,2,3,4,1,1,3,2,0,2,1,4,2,2,0,0,0,2,0,2,3,6,2,0,4,3,0,3,0,4,0,1,9,1,0,3,1,0,1,1
20170915,4,0,2,1,16,0,3,1,0,4,1,0,0,1,5,2,3,4,2,0,2,2,5,2,2,3,1,1,0,0,2,0,3,3,0,4,1,1,4,0,4,1,3,8,1,0,0,1,1,3,1
20170916,4,0,4,3,11,4,3,1,0,4,6,0,0,6,8,0,2,3,4,1,5,0,1,1,2,5,0,0,1,1,1,1,2,6,0,8,2,1,2,1,3,0,3,14,3,1,2,1,0,1,0
20170917,2,0,4,0,12,1,2,0,1,9,1,1,0,2,6,0,1,1,1,0,3,2,2,1,2,5,0,0,3,0,2,0,5,2,0,9,1,1,2,0,2,2,3,17,0,0,2,0,0,2,0
20170918,3,0,1,2,8,2,0,0,0,7,5,0,2,3,2,0,1,1,2,1,0,0,3,0,3,1,2,0,2,0,1,0,2,5,2,3,1,4,4,1,3,0,2,11,0,0,0,4,1,1,0
20170919,3,0,4,2,10,2,0,1,0,7,2,0,0,3,0,1,1,1,0,2,1,0,3,1,1,3,1,1,0,0,0,1,2,5,2,3,1,1,3,0,1,1,3,4,2,1,1,3,0,1,0
20170920,3,0,4,2,12,0,0,0,0,6,5,0,0,3,1,1,1,1,3,0,0,1,3,3,3,2,0,0,0,0,2,1,2,5,0,4,1,3,1,0,1,0,2,6,0,0,0,2,0,0,0
20170921,2,0,2,1,11,4,2,0,0,5,5,1,2,3,4,0,1,5,1,0,1,2,5,1,1,1,0,0,0,0,2,1,2,4,0,0,2,1,2,0,1,0,3,10,0,1,1,1,2,0,1
20170922,3,0,5,1,11,0,0,0,0,8,4,0,0,2,1,1,4,4,1,1,0,0,2,2,1,4,0,0,0,1,3,2,5,8,1,3,1,3,9,1,3,0,5,6,0,0,3,2,1,3,0
20170923,2,0,2,3,12,1,3,0,0,7,3,0,2,4,0,3,0,2,3,0,3,1,3,1,2,3,0,1,1,1,3,3,6,3,0,5,3,2,6,0,2,0,3,11,1,0,11,3,0,1,0
20170924,2,0,4,1,13,1,2,0,0,4,4,0,1,6,2,4,0,1,1,0,3,3,6,2,3,3,2,0,0,1,4,1,7,5,0,10,0,1,5,0,3,1,5,11,0,1,2,1,0,3,0
20170925,2,0,2,1,13,0,0,0,0,6,1,0,0,3,2,0,2,1,0,3,1,0,1,0,3,3,0,1,1,0,3,1,8,2,0,4,4,1,1,0,6,0,2,9,0,1,0,3,0,2,0
20170926,1,0,1,3,9,3,1,1,0,5,3,0,0,4,0,0,0,4,1,1,2,0,2,5,1,4,0,0,2,0,4,1,1,3,1,1,0,1,3,0,3,1,6,11,1,1,2,4,2,1,0
20170927,3,0,2,0,10,2,1,0,0,11,8,0,0,3,3,0,0,2,3,3,2,0,5,1,2,1,0,0,1,1,3,0,2,3,1,8,1,0,5,0,3,1,3,8,2,0,2,5,0,0,0
20170928,4,1,5,2,7,2,1,0,0,10,4,0,0,2,5,0,2,2,2,2,2,0,2,0,0,4,1,0,1,0,2,1,1,3,0,0,1,0,4,0,1,1,3,10,0,0,4,1,1,3,0
20170929,6,0,3,1,8,1,1,5,0,18,6,0,0,3,1,1,1,0,4,0,0,2,2,0,3,0,0,2,2,1,0,1,3,7,0,3,3,0,1,0,1,0,4,12,1,0,2,2,1,3,0
20170930,3,1,3,2,16,4,2,1,0,13,4,1,2,2,4,6,0,2,2,4,2,0,2,1,3,2,1,0,4,0,0,1,5,7,0,5,0,3,3,0,2,0,4,9,0,0,4,4,1,2,0
20171001,2,0,4,0,9,2,0,0,0,6,3,0,1,7,3,1,1,5,1,1,2,1,2,1,1,3,1,0,1,0,1,2,3,4,0,2,0,1,3,0,1,1,3,16,0,0,2,2,1,4,0
20171002,3,0,6,3,11,2,1,0,0,5,5,0,1,2,1,2,1,3,2,2,1,1,4,2,3,1,0,1,1,0,3,1,2,6,0,2,1,0,4,0,2,1,4,12,1,1,2,0,0,2,0
20171003,3,0,2,2,3,0,0,0,0,7,4,1,1,2,3,1,1,2,1,0,2,1,1,1,4,5,0,1,1,0,1,0,1,10,0,4,3,0,5,1,3,0,6,11,0,0,3,1,1,3,0
20171004,1,1,1,2,12,1,1,0,0,10,3,1,0,1,1,0,3,2,2,1,1,0,2,0,2,2,1,1,0,0,4,2,1,6,1,0,2,1,4,0,3,0,2,9,1,1,0,0,0,2,0
20171005,2,0,0,0,14,0,1,1,0,7,4,1,0,2,4,1,0,3,3,1,2,1,5,1,0,2,0,1,1,0,0,1,2,4,1,1,0,0,9,0,5,0,1,8,0,0,5,1,2,1,0
20171006,2,0,3,2,11,4,1,0,0,10,6,1,2,2,2,0,1,6,4,0,3,0,6,0,1,4,1,0,0,0,1,0,4,9,1,3,1,1,1,0,7,0,2,9,0,0,2,2,0,1,0
20171007,4,0,4,4,10,0,0,0,1,11,7,0,0,2,2,0,3,2,1,0,2,4,5,0,1,2,1,1,2,1,1,1,6,6,0,9,0,3,3,1,5,0,2,11,0,0,3,3,1,1,1
20171008,2,0,1,0,11,1,2,0,1,9,4,0,2,5,3,0,3,3,1,2,2,0,1,0,1,4,0,0,1,1,3,0,1,4,0,1,0,3,3,1,4,0,2,8,0,0,1,3,4,4,0
20171009,0,0,1,2,9,1,0,1,0,5,3,0,1,2,0,0,0,3,2,0,1,0,1,1,1,3,1,0,1,0,2,1,3,5,0,3,1,1,6,0,3,0,2,12,1,0,0,3,2,1,1
20171010,0,0,0,1,5,2,0,0,0,4,4,0,1,3,0,1,1,1,3,0,0,1,1,2,0,1,0,0,1,1,2,1,3,4,0,3,2,2,5,0,3,1,5,4,0,0,1,0,1,2,0
20171011,1,0,3,0,4,1,0,0,0,6,5,0,1,0,1,1,0,3,1,0,2,0,2,1,1,2,0,1,1,1,0,1,1,0,0,3,1,1,1,0,2,0,2,13,2,0,2,1,3,2,0
20171012,2,1,4,1,5,4,0,0,0,6,7,0,0,2,1,1,1,3,4,0,1,0,4,2,4,1,2,0,1,0,5,0,2,9,1,1,0,2,4,0,2,0,4,11,2,0,2,1,1,1,0
20171013,1,0,5,0,17,2,0,0,0,8,3,0,0,4,3,1,1,2,2,2,3,1,1,0,4,2,1,0,0,0,1,1,3,4,0,6,1,2,3,0,2,1,5,13,1,1,3,3,2,4,0
20171014,2,1,4,2,12,2,0,0,0,9,0,1,3,2,5,0,1,5,2,1,2,1,1,0,3,5,1,0,2,0,3,3,4,7,0,5,2,0,2,0,1,0,4,15,1,0,5,1,1,1,0
20171015,2,1,5,2,14,1,1,0,0,11,7,1,1,3,2,1,0,1,0,0,1,1,1,2,4,2,0,0,2,0,0,1,4,7,0,3,1,1,6,0,2,0,2,8,1,1,3,0,0,0,0
20171016,2,0,2,1,7,0,1,1,0,8,3,0,1,1,3,2,2,0,2,1,0,0,3,0,1,4,1,1,0,1,3,1,2,2,0,1,6,1,4,0,4,1,1,9,2,0,3,1,0,0,0
20171017,4,0,2,1,12,4,0,0,0,2,5,0,2,2,4,2,2,1,3,1,1,0,1,2,1,2,0,0,0,0,1,2,3,6,0,3,2,0,3,0,1,0,4,7,0,0,0,1,1,0,0
20171018,0,0,5,1,11,1,1,1,0,5,4,0,0,2,3,1,1,3,3,0,1,1,1,2,1,1,0,0,1,0,1,1,3,3,0,5,2,0,1,0,1,0,2,6,1,0,3,2,1,3,0
20171019,2,0,2,1,7,1,0,0,0,4,8,0,1,1,1,1,1,3,1,0,3,0,3,0,1,1,0,2,0,0,2,0,4,5,0,3,2,1,1,0,3,2,3,17,0,0,2,0,0,1,0
20171020,2,0,1,1,8,1,0,0,0,9,4,0,0,3,4,0,2,2,2,1,0,1,4,1,2,3,0,2,1,0,2,2,0,5,1,6,3,1,5,2,7,0,3,8,0,0,5,1,1,3,0
20171021,5,1,4,4,13,2,0,2,0,4,3,0,0,4,5,2,1,0,2,0,3,1,2,1,5,1,0,0,2,2,3,2,4,3,0,0,2,1,3,1,4,1,0,6,1,1,5,2,2,2,0
20171022,1,0,3,1,14,2,0,0,0,11,3,1,0,3,1,1,2,3,1,0,4,1,1,1,4,4,0,0,1,0,3,2,2,2,1,7,2,3,8,0,5,0,1,18,1,1,3,1,1,0,0
20171023,6,0,2,2,9,2,3,1,1,4,5,0,0,3,4,0,1,2,1,0,2,0,3,0,0,3,0,0,0,0,2,2,3,1,0,2,0,3,3,1,5,1,5,5,0,0,3,3,1,1,0
20171024,6,0,4,2,12,2,0,1,0,4,5,0,0,4,4,0,0,3,0,1,2,2,3,1,1,4,0,0,1,0,3,3,1,4,0,2,0,1,3,1,3,1,1,6,0,0,2,0,0,0,0
20171025,1,0,2,1,13,1,0,1,0,7,2,0,1,3,0,4,1,3,2,0,0,0,2,1,3,2,3,2,0,0,2,3,2,1,1,5,1,1,3,0,1,0,3,9,1,0,1,2,0,1,1
20171026,2,1,0,1,11,0,0,0,0,6,3,1,0,3,0,1,0,4,3,1,1,0,2,3,1,3,0,0,0,0,1,1,1,3,0,6,2,3,1,0,1,0,1,11,0,0,1,2,2,0,0
20171027,2,0,2,1,9,3,1,0,0,11,5,0,2,4,3,1,1,3,1,1,0,0,2,5,0,5,0,0,0,0,1,0,3,2,0,5,1,3,3,1,0,0,1,7,0,0,3,1,0,3,0
20171028,2,1,4,6,9,1,1,0,0,12,1,0,0,3,4,2,1,1,1,1,2,4,3,2,1,2,1,0,3,1,3,1,3,5,0,3,2,0,3,1,4,1,2,15,1,0,2,4,1,0,0
20171029,5,0,4,0,11,2,0,1,0,7,2,0,0,4,2,1,0,3,3,0,0,4,5,2,2,4,0,1,1,0,2,2,2,5,0,3,4,2,3,0,3,1,2,14,0,0,3,2,1,3,0
20171030,3,0,2,1,11,2,1,0,1,6,4,0,0,0,2,0,1,5,2,1,0,1,3,5,2,2,1,0,0,0,3,1,4,4,0,6,2,2,4,0,1,0,1,6,1,0,1,1,2,2,0
20171031,3,0,3,0,10,0,0,0,0,7,4,0,1,2,2,1,0,4,1,0,0,2,0,1,1,1,0,0,0,0,2,2,3,2,0,4,2,1,5,1,2,1,2,10,0,0,1,2,0,3,0
20171101,0,0,1,1,8,3,0,0,0,13,3,0,0,8,3,1,1,4,1,0,1,0,4,1,1,5,0,1,0,0,0,0,3,2,0,6,3,1,1,0,5,1,1,10,1,0,1,2,2,3,0
20171102,2,0,5,4,8,0,3,1,0,8,6,1,0,4,2,0,1,2,0,1,2,0,4,0,2,2,0,0,2,0,1,1,2,0,1,2,5,1,1,0,5,0,2,10,2,0,2,2,3,2,0
20171103,3,0,4,1,9,0,0,1,0,13,3,1,2,1,2,1,0,1,0,0,3,2,1,1,0,3,0,1,2,0,1,0,0,5,1,4,2,1,2,0,4,1,4,7,0,0,2,2,1,3,0
20171104,1,0,3,3,9,3,3,0,0,13,7,0,0,1,3,0,1,2,5,0,1,1,3,0,1,0,1,0,0,0,0,0,3,2,0,7,3,3,2,0,5,1,5,14,1,0,1,0,0,2,0
20171105,6,0,2,2,10,1,2,0,0,6,3,1,1,1,3,1,1,3,1,0,1,0,2,1,6,5,0,0,0,0,5,0,1,7,0,4,0,0,3,0,1,0,2,8,1,0,2,6,0,1,0
20171106,1,0,1,1,7,2,2,0,0,6,6,1,0,2,3,0,1,1,3,1,0,2,3,1,1,0,0,0,0,1,2,1,5,5,0,6,3,0,4,1,2,2,3,10,0,0,4,1,1,1,1
20171107,1,1,3,1,5,2,0,2,0,9,6,0,0,3,0,0,2,0,1,0,1,1,3,1,4,4,1,1,1,0,2,1,4,2,0,2,4,1,2,0,1,0,1,9,1,1,1,1,1,1,1
20171108,1,0,2,2,6,2,0,0,0,7,3,1,0,1,0,1,1,0,1,1,1,2,0,1,1,3,0,0,1,0,2,1,0,4,0,4,1,1,3,0,2,0,1,14,1,1,2,0,1,0,0
20171109,4,0,2,1,12,1,3,0,0,6,2,0,0,0,0,0,1,4,3,0,2,0,2,0,2,2,0,1,2,0,3,0,2,1,1,3,3,1,3,0,2,0,0,9,0,2,4,2,2,0,0
20171110,3,0,2,3,10,2,0,0,0,9,10,0,0,2,3,0,2,1,4,0,1,0,3,0,3,2,0,2,2,0,4,0,4,2,0,2,2,2,1,1,2,0,2,13,0,0,3,0,1,3,0
20171111,2,0,5,1,15,3,0,0,0,9,1,0,2,2,0,0,1,1,3,1,1,0,2,0,3,2,0,2,0,1,1,2,4,1,0,3,4,2,1,0,3,1,1,10,0,0,1,2,0,3,0
20171112,0,0,1,1,17,2,1,0,0,9,1,1,0,2,2,0,2,1,1,1,0,1,2,0,1,1,0,1,0,0,3,0,5,3,0,0,2,2,1,1,7,0,5,8,0,0,2,2,1,2,1
20171113,2,1,1,0,7,3,0,2,0,6,3,0,0,2,1,2,0,2,2,0,0,0,5,1,1,1,1,0,0,0,1,2,2,3,2,1,2,0,1,0,1,0,1,10,1,0,2,1,0,0,0
20171114,0,0,1,1,11,2,1,0,0,6,4,0,0,2,1,0,0,3,1,0,1,1,4,0,1,2,0,0,2,0,1,1,2,1,0,6,1,1,3,0,1,0,3,7,0,2,3,2,4,0,0
20171115,2,1,0,0,9,1,0,0,0,11,3,0,0,2,3,1,2,5,4,2,1,0,3,2,1,4,0,0,0,0,2,1,3,2,0,3,2,1,1,0,4,1,1,8,1,0,2,3,2,2,0
20171116,3,0,2,1,8,1,0,3,0,6,3,0,0,1,1,0,0,2,1,0,3,0,0,0,0,2,0,2,2,1,3,2,5,4,0,4,1,1,3,0,3,0,1,9,0,0,2,0,2,1,0
20171117,1,0,1,1,12,2,0,0,0,11,5,1,0,3,3,1,1,2,1,0,2,0,3,2,2,3,0,1,2,0,3,0,3,1,0,5,4,2,2,0,2,2,5,21,2,0,2,0,2,1,0
20171118,2,0,4,4,10,2,1,0,0,5,3,0,1,3,0,0,2,2,1,1,0,0,4,0,2,4,1,0,0,1,5,1,5,5,0,1,2,2,2,0,4,0,3,17,3,0,4,1,1,1,0
20171119,0,0,1,1,13,3,0,0,0,12,3,0,0,2,1,1,0,2,2,0,0,4,4,0,3,3,0,0,2,1,2,1,2,4,0,5,2,0,4,0,3,1,4,10,0,0,0,0,0,0,0
20171120,3,0,3,1,7,2,0,0,1,6,6,0,1,1,3,1,1,4,1,1,1,0,3,0,1,3,0,2,1,1,4,0,5,6,0,2,2,3,2,0,2,1,2,9,0,0,2,1,0,0,0
20171121,1,1,1,0,12,3,1,0,0,8,0,0,0,3,2,0,0,1,2,0,3,2,3,0,2,2,1,0,1,0,2,1,0,5,0,1,1,4,1,1,2,1,2,8,2,0,2,3,0,1,0
20171122,3,0,2,0,13,2,3,0,0,9,5,0,5,2,2,0,0,3,3,1,1,0,4,1,2,1,0,0,1,0,1,0,3,5,0,2,2,3,1,0,3,0,1,11,3,0,2,3,0,2,0
20171123,2,0,4,1,13,2,0,0,0,13,5,0,2,2,5,1,1,1,1,0,3,0,2,0,0,4,1,0,1,0,2,0,2,8,0,3,1,1,2,0,2,0,1,15,0,0,4,2,0,2,0
20171124,1,0,6,1,19,1,0,1,0,5,2,0,0,6,4,0,2,0,2,1,3,1,3,1,4,3,0,1,0,0,2,3,3,6,1,4,4,1,2,0,4,1,3,13,3,0,1,1,0,4,0
